culture,country,province,site,date,labNo,sample,species,substrate,mtype,sampling_event,winter,Pd1,Pd2,Pd3,Pd11,Pd12,Pd5,Pd6,Pd7,Pd9,Pd13,Pd10,Pd14,Pd21,Pd23,Pd4,Pd17,Pd19,Pd22,Sla2_Long,Sla2_Short
Gd_01462-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01462,20180219_B_ELD_16,Mnat,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_01462-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01462,20180219_B_ELD_16,Mnat,bat,2,2018_spring_bat,Winter17/18,206,186,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_01466-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01466,20180219_B_ELD_20,Mnat,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,416,245,276,431,547,208
Gd_01466-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01466,20180219_B_ELD_20,Mnat,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,416,245,276,431,547,208
Gd_01466-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01466,20180219_B_ELD_20,Mnat,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,416,245,276,431,547,208
Gd_01467-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01467,20180219_B_ELD_21,Mmyo,bat,1,2018_spring_bat,Winter17/18,252,196,264,255,142,378,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_01467-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01467,20180219_B_ELD_21,Mmyo,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,416,245,276,431,547,208
Gd_01467-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01467,20180219_B_ELD_21,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_01468-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01468,20180219_B_ELD_22,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01468-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01468,20180219_B_ELD_22,Mmyo,bat,1,2018_spring_bat,Winter17/18,262,186,264,249,142,372,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_01468-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01468,20180219_B_ELD_22,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01469-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01469,20180219_B_ELD_23,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01469-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01469,20180219_B_ELD_23,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01469-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01469,20180219_B_ELD_23,Mmyo,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_01470-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01470,20180219_B_ELD_24,Mmyo,bat,2,2018_spring_bat,Winter17/18,267,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01470-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01470,20180219_B_ELD_24,Mmyo,bat,2,2018_spring_bat,Winter17/18,267,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01470-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01470,20180219_B_ELD_24,Mmyo,bat,2,2018_spring_bat,Winter17/18,201,186,264,261,142,366,208,224,411,409,239,264,267,347,416,245,276,431,547,208
Gd_01471-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01471,20180219_B_ELD_25,Mmyo,bat,1,2018_spring_bat,Winter17/18,221,192,264,249,142,366,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_01471-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01471,20180219_B_ELD_25,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01471-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01471,20180219_B_ELD_25,Mmyo,bat,1,2018_spring_bat,Winter17/18,221,192,264,249,142,366,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_01472-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01472,20180219_B_ELD_26,Mmyo,bat,2,2018_spring_bat,Winter17/18,272,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01472-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01472,20180219_B_ELD_26,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_01472-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01472,20180219_B_ELD_26,Mmyo,bat,2,2018_spring_bat,Winter17/18,272,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01473-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01473,20180219_B_ELD_27,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01473-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01473,20180219_B_ELD_27,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01473-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01473,20180219_B_ELD_27,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01474-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01474,20180219_B_ELD_28,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_01474-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01474,20180219_B_ELD_28,Mmyo,bat,1,2018_spring_bat,Winter17/18,252,180,264,255,142,372,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_01474-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01474,20180219_B_ELD_28,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,NA,240
Gd_01475-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01475,20180219_B_ELD_29,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01475-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01475,20180219_B_ELD_29,Mmyo,bat,2,2018_spring_bat,Winter17/18,216,186,264,261,142,366,208,233,396,416,239,264,267,347,398,245,271,461,547,208
Gd_01475-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01475,20180219_B_ELD_29,Mmyo,bat,1,2018_spring_bat,Winter17/18,262,186,264,249,142,372,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_01476-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01476,20180219_B_ELD_30,Mmyo,bat,2,2018_spring_bat,Winter17/18,267,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01476-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01476,20180219_B_ELD_30,Mmyo,bat,2,2018_spring_bat,Winter17/18,267,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01476-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01476,20180219_B_ELD_30,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,386,245,271,431,519,240
Gd_01477-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01477,20180219_B_ELD_31,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01477-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01477,20180219_B_ELD_31,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01477-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01477,20180219_B_ELD_31,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_01478-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01478,20180219_B_ELD_32,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01478-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01478,20180219_B_ELD_32,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01478-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01478,20180219_B_ELD_32,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01479-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01479,20180219_B_ELD_33,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_01479-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01479,20180219_B_ELD_33,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,404,245,271,431,547,208
Gd_01481-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01481,20180219_B_ELD_35,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,404,245,271,461,547,208
Gd_01481-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01481,20180219_B_ELD_35,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,404,245,271,461,547,208
Gd_01481-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01481,20180219_B_ELD_35,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,404,245,271,461,547,208
Gd_01482-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01482,20180219_B_ELD_36,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,398,245,271,431,547,208
Gd_01482-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01482,20180219_B_ELD_36,Mmyo,bat,2,2018_spring_bat,Winter17/18,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_01483-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01483,20180219_B_ELD_37,Mmyo,bat,1,2018_spring_bat,Winter17/18,262,186,264,249,142,372,214,224,411,421,239,264,292,335,398,245,276,441,519,240
Gd_01483-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01483,20180219_B_ELD_37,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01483-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01483,20180219_B_ELD_37,Mmyo,bat,2,2018_spring_bat,Winter17/18,201,192,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_01484-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01484,20180219_B_ELD_38,Mmyo,bat,1,2018_spring_bat,Winter17/18,252,196,264,255,142,372,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_01484-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01484,20180219_B_ELD_38,Mmyo,bat,1,2018_spring_bat,Winter17/18,252,196,264,255,142,372,208,224,411,446,242,264,267,342,410,245,276,431,519,240
Gd_01484-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01484,20180219_B_ELD_38,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01485-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01485,20180219_B_ELD_39,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,422,245,271,431,547,208
Gd_01485-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01485,20180219_B_ELD_39,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,186,264,249,142,360,208,224,411,446,239,264,267,342,422,245,271,431,547,208
Gd_01486-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01486,20180219_B_ELD_40,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_01486-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01486,20180219_B_ELD_40,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_01486-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01486,20180219_B_ELD_40,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_01487-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01487,20180219_B_ELD_41,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,368,245,271,441,547,208
Gd_01487-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01487,20180219_B_ELD_41,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,368,245,271,441,547,208
Gd_01487-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01487,20180219_B_ELD_41,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,368,245,271,441,547,208
Gd_01488-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01488,20180219_B_ELD_42,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_01488-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01488,20180219_B_ELD_42,Mmyo,bat,2,2018_spring_bat,Winter17/18,267,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_01489-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01489,20180219_B_ELD_43,Mmyo,bat,2,2018_spring_bat,Winter17/18,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01489-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01489,20180219_B_ELD_43,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01489-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01489,20180219_B_ELD_43,Mmyo,bat,2,2018_spring_bat,Winter17/18,226,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_01490-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01490,20180219_B_ELD_44,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,186,264,249,142,372,208,224,396,440,239,235,267,342,398,245,271,431,519,240
Gd_01490-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01490,20180219_B_ELD_44,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,186,264,249,142,372,208,224,396,440,239,235,267,342,398,245,271,431,519,240
Gd_01490-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01490,20180219_B_ELD_44,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,386,245,271,431,519,240
Gd_01491-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01491,20180219_B_ELD_45,Mmyo,bat,1,2018_spring_bat,Winter17/18,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_01491-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01491,20180219_B_ELD_45,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,458,239,264,267,335,410,245,276,431,519,240
Gd_01492-ab,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01492,20180219_B_ELD_46,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,446,239,264,267,342,416,245,276,431,519,240
Gd_01492-ac,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01492,20180219_B_ELD_46,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,446,239,264,267,342,416,245,276,431,519,240
Gd_01492-aa,Germany,Mecklenburg Western Pomerania,Eldena,19.02.2018,Gd01492,20180219_B_ELD_46,Mmyo,bat,1,2018_spring_bat,Winter17/18,257,196,264,255,142,372,208,224,411,446,239,264,267,342,416,245,276,431,519,240
Gd_02134-aa,Germany,Mecklenburg Western Pomerania,Eldena,14.03.2016,Gd02134,20160314_B_ELD_2,Mmyo,bat,1,2016_spring_bat,Winter15/16,262,186,264,249,142,193,214,228,411,421,239,264,292,335,392,245,276,441,519,240
Gd_02134-ad,Germany,Mecklenburg Western Pomerania,Eldena,14.03.2016,Gd02134,20160314_B_ELD_2,Mmyo,bat,2,2016_spring_bat,Winter15/16,201,186,264,261,142,372,208,224,426,409,239,264,267,347,410,245,276,431,547,208
Gd_02134-ac,Germany,Mecklenburg Western Pomerania,Eldena,14.03.2016,Gd02134,20160314_B_ELD_2,Mmyo,bat,1,2016_spring_bat,Winter15/16,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_02137-aa,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02137,20160331_B_ELD_11,Mmyo,bat,2,2016_spring_bat,Winter15/16,201,186,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_02137-ab,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02137,20160331_B_ELD_11,Mmyo,bat,2,2016_spring_bat,Winter15/16,201,186,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_02138-ac,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02138,20160331_B_ELD_16,Mmyo,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_02139-ab,Germany,Mecklenburg Western Pomerania,Eldena,11.04.2016,Gd02139,20160411_B_ELD_1,Mmyo,bat,2,2016_spring_bat,Winter15/16,201,192,264,261,142,366,208,224,411,409,239,264,267,347,410,245,276,431,547,208
Gd_02139-ae,Germany,Mecklenburg Western Pomerania,Eldena,11.04.2016,Gd02139,20160411_B_ELD_1,Mmyo,bat,1,2016_spring_bat,Winter15/16,211,186,264,249,142,372,208,224,396,440,239,235,267,342,398,245,271,431,519,240
Gd_02139-aa,Germany,Mecklenburg Western Pomerania,Eldena,11.04.2016,Gd02139,20160411_B_ELD_1,Mmyo,bat,2,2016_spring_bat,Winter15/16,221,196,264,255,148,372,208,224,411,421,239,264,267,342,362,245,271,441,547,208
Gd_02142-ae,Germany,Mecklenburg Western Pomerania,Eldena,11.04.2016,Gd02142,20160411_B_ELD_28,Mmyo,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_02142-ad,Germany,Mecklenburg Western Pomerania,Eldena,11.04.2016,Gd02142,20160411_B_ELD_28,Mmyo,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_02150-ab,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02150,20170306_B_ELD_7,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_02150-af,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02150,20170306_B_ELD_7,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,547,208
Gd_02150-aaaa,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02150,20170306_B_ELD_7,Mmyo,bat,1,2017_spring_bat,Winter16/17,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_02152-ab,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02152,20170306_B_ELD_26,Mmyo,bat,1,2017_spring_bat,Winter16/17,211,180,264,249,142,372,208,233,426,390,239,264,267,342,392,245,271,431,519,240
Gd_02152-ac,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02152,20170306_B_ELD_26,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,180,264,249,142,366,208,224,426,403,239,264,267,342,410,245,271,431,547,208
Gd_02152-ad,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02152,20170306_B_ELD_26,Mmyo,bat,2,2017_spring_bat,Winter16/17,201,186,264,261,142,366,208,224,411,421,239,264,267,347,410,245,276,431,547,208
Gd_02153-ae,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02153,20170306_B_ELD_28,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,180,264,249,142,280,208,224,426,403,239,264,267,342,410,245,271,431,547,208
Gd_02153-aa,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02153,20170306_B_ELD_28,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,180,264,249,142,366,208,224,426,403,239,264,267,342,410,245,271,431,547,208
Gd_02153-ab,Germany,Mecklenburg Western Pomerania,Eldena,06.03.2017,Gd02153,20170306_B_ELD_28,Mmyo,bat,2,2017_spring_bat,Winter16/17,211,180,264,249,142,366,208,224,426,403,239,264,267,342,410,245,271,431,547,208
Gd_02294-aa,Germany,Mecklenburg Western Pomerania,Eldena,14.03.2016,Gd02294,20160314_B_ELD_10,Mmyo,bat,1,2016_spring_bat,Winter15/16,252,196,264,255,142,378,208,224,411,446,242,264,267,342,404,245,276,431,519,240
Gd_02294-ab,Germany,Mecklenburg Western Pomerania,Eldena,14.03.2016,Gd02294,20160314_B_ELD_10,Mmyo,bat,2,2016_spring_bat,Winter15/16,272,207,264,249,142,212,214,224,411,452,239,264,267,342,356,245,276,441,547,208
Gd_02295-ab,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02295,20160331_B_ELD_2,Mmyo,bat,1,2016_spring_bat,Winter15/16,221,192,264,249,142,366,208,224,411,458,239,271,267,342,398,245,271,431,519,240
Gd_02296-ae,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02296,20160331_B_ELD_13,Mmyo,bat,2,2016_spring_bat,Winter15/16,211,186,264,261,142,366,208,233,396,446,239,264,267,347,398,245,271,461,NA,208
Gd_02296-ad,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02296,20160331_B_ELD_13,Mmyo,bat,2,2016_spring_bat,Winter15/16,221,196,264,255,148,372,208,224,411,428,239,264,267,342,362,245,271,441,547,208
Gd_02296-ac,Germany,Mecklenburg Western Pomerania,Eldena,31.03.2016,Gd02296,20160331_B_ELD_13,Mmyo,bat,2,2016_spring_bat,Winter15/16,221,196,264,255,148,372,208,224,411,428,239,264,267,342,362,245,271,441,547,208
